Report generated on: 09-09-2022 23:12:37
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4411-1-BRB-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-BRB-QBTU.A","        Natural gas (quad Btu)","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0003141","0.0009423","0.001047","0.00125714337","0.001220168565","0.00177479064","0.001737815835","0.00170084103","0.001737815835","0.001663866225","0.001589916615","0.001368067785","0.001737815835","0.001401796199999998","0.0011913845999999956","0.001072269345","0.001072269345","0.00110924415","0.0009743383999999994","0.0009932944","0.0006966330000000003","0.0006293392000000004","0.0006037485999999996","0.0005971140000000005","0.0006103831999999998","0.0006985286000000004","0.0008188992","0.0005250812000000003","0.0006558776000000002","0.000634977231","0.000551623467","0.000551623467","0.000551623467"
"INTL.4415-1-BRB-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0.0021399999999999865","0.0021399999999999865","0.004299999999999992","0.004279999999999973","0.004279999999999973","0.0029955882352941314","0.002791472868217075","0.0023555619096031015","0.0025697039013852017","0.0025697039013852017","0.0030062015503876196","0.002783845893167302","0.0025697039013852017","0.002783845893167302","0.0021472868217054424","0.0019272779260389014","0.0034262718685136024","0.0040686978438599026","0.003285348837209327","0.002721744715550493","0.0021414199178210014","0.0021414199178210014","0.0021472868217054424","0.0021414199178210014","0.0023555619096031015","0.0021414199178210014","0.0021472868217054424","0.0021414199178210014","0.0021414199178210014","0.0020169535519125835","0.0018299870589232145","0.0016504950014826236","0.0015479297877748243","0.0014870841275892856","0.0014323517812513346","0.001372345088321271","0.0013190031982039324","0.0021414199178210014"
"INTL.4419-1-BRB-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019512","0.000029148","0.000028548","0.000038164","0.0000951","0.000130466","0.000272584032","0.000272023038","0.000339542784","0.00035616"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-BRB-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019512","0.000029148","0.000028548","0.000038164","0.0000951","0.000130466","0.000272584032","0.000272023038","0.000339542784","0.00035616"
"INTL.44-2-BRB-QBTU.A","    Consumption (quad Btu)","0.014607404357384574","0.0152022125","0.01541340410901124","0.016258170535754176","0.01566625542853143","0.017314128571187515","0.018158895","0.01728987599","0.0162806723226","0.0177197985","0.01877223777","0.0189815451455","0.0200511842256","0.0195408423465","0.0185323071105","0.0192335753455","0.017269022865","0.020790449615","0.0211169857275","0.022107611535","0.023766991734084704","0.02378115992787991","0.023941208571748248","0.024196509571241604","0.024376840825760877","0.024565423806506566","0.024621200856259354","0.023490809818600012","0.027698550774100012","0.026104624950900004","0.02515866981709999","0.026404358751900003","0.02481658212160002","0.025202074248100004","0.021917332165109996","0.0233143436","0.023846818382","0.0225275652164928","0.02398986056931429","0.024030263052293"
"INTL.4411-2-BRB-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-BRB-QBTU.A","        Natural gas (quad Btu)","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0009423","0.001047","0.00125714337","0.001220168565","0.00177479064","0.001737815835","0.00170084103","0.001737815835","0.001663866225","0.001589916615","0.001368067785","0.001737815835","0.001401796199999998","0.00118319376","0.001072269345","0.001072269345","0.00110924415","0.0009743383999999994","0.0009932944","0.0006966330000000003","0.0006293392000000004","0.0006037485999999996","0.0005971140000000005","0.0006103831999999998","0.0006985286000000004","0.0008188992","0.0005250812000000003","0.0006558776000000002","0.00073923435","0.000805375819296","0.000750585699942","0.000774370852293"
"INTL.4415-2-BRB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.014188604357384574","0.0147834125","0.01499460410901124","0.015839370535754176","0.01524745542853143","0.016895328571187515","0.017740095","0.01687107599","0.0153383723226","0.0166727985","0.0175150944","0.0177613765805","0.0182763935856","0.0178030265115","0.0168314660805","0.0174957595105","0.01560515664","0.019200533","0.0197489179425","0.0203697957","0.022365195534084708","0.022597966167879912","0.02286893922674825","0.023124240226241606","0.023267596675760876","0.023591085406506566","0.023627906456259354","0.02279417681860001","0.027069211574100013","0.025500876350900006","0.024542043817099988","0.025764827551900002","0.024089505521600017","0.024345011048100006","0.021297150965109993","0.022528","0.022835","0.0214501663591968","0.022899732085372288","0.022899732199999998"
"INTL.4419-2-BRB-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019512","0.000029148","0.000028548","0.000038164","0.0000951","0.000130466","0.000272584032","0.000272023038","0.000339542784","0.00035616"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BRB-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019512","0.000029148","0.000028548","0.000038164","0.0000951","0.000130466","0.000272584032","0.000272023038","0.000339542784","0.00035616"
"","Belarus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-BLR-QBTU.A","    Production (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.09687781755509817","0.09698019448199512","0.09612772823913383","0.0939901564687768","0.08896900089151122","0.08553693473486183","0.08649917069387739","0.08641217181491366","0.08726326894346581","0.08704365048166672","0.08559388887156305","0.08426457542520725","0.0851309691625475","0.08208186613346852","0.08199335319346852","0.08166404449346852","0.08129289455449205","0.08039353600962942","0.07680259629956941","0.07671967595787942","0.074806242032956","0.07594883699527032","0.07559455675527031","0.07570318075527031","0.07554865906395503","0.07864192482855435","0.08233540674506065","0.0123273736131"
"INTL.4411-1-BLR-QBTU.A","        Coal (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-BLR-QBTU.A","        Natural gas (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.01061888","0.01061888","0.01061888","0.01098183","0.01098183","0.007324331","0.0080567641","0.00769054755","0.007360952655","0.007324331","0.00695811445","0.0058594648","0.0065982546","0.00630499884","0.0062316849","0.0058651152","0.00557185944","0.0054985455","0.00098973819","0.00109864965","0.0007324331","0.00139162289","0.00109864965","0.00109864965","0.0008056788988","0.0021606686231","0.0023064583791","0.0025251430131"
"INTL.4415-1-BLR-QBTU.A","        Petroleum and other liquids (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.08608312355509817","0.08616544348199512","0.08531284423913384","0.0828020864687768","0.07782173089151122","0.07799813073486184","0.07815689059387738","0.07852733026491367","0.0796268892884658","0.07940932948166672","0.07835093042156305","0.07812161062520726","0.0781921705625475","0.07511693329346852","0.07511693329346852","0.07511693329346852","0.07468787007449205","0.07297073519936942","0.07297073519936942","0.07297073519936942","0.07101857693295599","0.07082453710527031","0.07082453710527031","0.07082453710527031","0.07017154016515502","0.06859469020545436","0.07224262132596065","0"
"INTL.4419-1-BLR-QBTU.A","        Nuclear, renewables, and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.000175814","0.000195871","0.000196004","0.00020624","0.00016544","0.000214473","0.000285516","0.000194294","0.000275427","0.00030999","0.000284844","0.0002835","0.000340544","0.000659934","0.000644735","0.000681996","0.00103316504","0.00192425531026","0.0028421229102","0.00265029110851","0.003055232","0.003732677","0.00367137","0.003779994","0.00457144","0.007886566","0.00778632704","0.0098022306"
"INTL.4417-1-BLR-QBTU.A","            Nuclear (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-BLR-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.000175814","0.000195871","0.000196004","0.00020624","0.00016544","0.000214473","0.000285516","0.000194294","0.000275427","0.00030999","0.000284844","0.0002835","0.000340544","0.000659934","0.000644735","0.000681996","0.00103316504","0.00192425531026","0.0028421229102","0.00265029110851","0.003055232","0.003732677","0.00367137","0.003779994","0.00457144","0.007886566","0.00778632704","0.0098022306"
"INTL.44-2-BLR-QBTU.A","    Consumption (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","1.501970401720885","1.2806214078836877","1.0585002671109454","0.9988471065596957","0.9991679818028789","0.9907879086251181","0.9706355086359005","1.0032785387112504","1.0908746833221168","1.0095217501684315","0.980390452515217","1.026496137487206","0.9608360276953292","1.080768569623576","1.1526332445842542","1.1185456005765237","1.132952280033448","1.0542743576014002","1.1223714113892542","1.1611160475561777","1.1711670196111228","1.1186945385077056","1.1206091708440773","0.9534830145129016","0.9449122428589768","0.9410089386595588","0.9971701737387573","0.9691336572987114"
"INTL.4411-2-BLR-QBTU.A","        Coal (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.01839760172088496","0.01819912188368767","0.016221703474039468","0.017721698987223672","0.018074495626007166","0.0161827220292966","0.014741514841672852","0.013238539187604115","0.01004999384471422","0.0060472633104180756","0.0059787869655020245","0.005913729544063773","0.005970157245429417","0.004287458461332956","0.002597751387522457","0.0018886590525261503","0.0010970288593097923","0.0012496218787289505","0.002016444714101498","0.002315428731196031","0.009132671362433975","0.013853421861464927","0.01900721986320616","0.017122224496057055","0.014760257552953135","0.015354532922981381","0.014957231788902013","0.014687199842192121"
"INTL.4413-2-BLR-QBTU.A","        Natural gas (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.66980867","0.62183705","0.51600083","0.46875511","0.51270317","0.5529869905","0.56507213665","0.63025868255","0.717821059655","0.65918979","0.6203708357","0.6577249238","0.601174308","0.744136491","0.7686966609","0.7609986972","0.77903392644","0.6506612175","0.79278029019","0.77088583775","0.75916690815","0.74371256974","0.7353628324","0.63465328115","0.6303685839137","0.648569391832","0.6879911227072","0.6826078328559"
"INTL.4415-2-BLR-QBTU.A","        Petroleum and other liquids (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.791597976","0.619900305","0.512591765","0.48753415","0.438730788","0.39436133","0.36032435","0.3330231673","0.335808246283424","0.32557122718240605","0.33508545671089596","0.34300201448068","0.3397139617319181","0.31565631377885806","0.3633409325207841","0.33777441437287814","0.3435418280365019","0.3842083443607221","0.31480805940873796","0.36502639639965795","0.3724179074928499","0.33421796649556795","0.3503134115563238","0.2882186582","0.284028","0.25940402600999996","0.28868662907000003","0.2692263887"
"INTL.4419-2-BLR-QBTU.A","        Nuclear, renewables, and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.022166154","0.020684931","0.013685968636905846","0.02483614757247197","0.029659528176871706","0.027256866095821553","0.030497507144227658","0.02675814967364617","0.027195383538978588","0.018713469675607317","0.018955373138818954","0.01985546966246217","0.013977600717981627","0.016688306383385112","0.017997899775947568","0.017883829951119527","0.009279496697636199","0.018155173861949186","0.012766617076414697","0.022888384675323697","0.030449532605838967","0.026910580410672732","0.015925707024547358","0.013488850666844585","0.015755401392323624","0.017680987894577484","0.005535190172655294","0.002612235900619291"
"INTL.4417-2-BLR-QBTU.A","            Nuclear (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BLR-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.022166154","0.020684931","0.013685968636905846","0.02483614757247197","0.029659528176871706","0.027256866095821553","0.030497507144227658","0.02675814967364617","0.027195383538978588","0.018713469675607317","0.018955373138818954","0.01985546966246217","0.013977600717981627","0.016688306383385112","0.017997899775947568","0.017883829951119527","0.009279496697636199","0.018155173861949186","0.012766617076414697","0.022888384675323697","0.030449532605838967","0.026910580410672732","0.015925707024547358","0.013488850666844585","0.015755401392323624","0.017680987894577484","0.005535190172655294","0.002612235900619291"
"","Belgium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-BEL-QBTU.A","    Production (quad Btu)","0.2998786968313719","0.29983663614164296","0.3354620878321691","0.4072337835913998","0.4506428218684442","0.5122634820369738","0.5452069533069652","0.5384844712725713","0.4983652508822014","0.4637840825219262","0.45817094174892525","0.44963928556835775","0.4465309567695615","0.4250260812","0.413101293","0.421087495128","0.439726458539","0.47869931859","0.468369883606","0.498023544446","0.492187304739","0.477170278792","0.486964286552","0.485856540991","0.489457483226","0.497034032635","0.496805108834","0.519475593393","0.503448769179","0.54598986573725","0.56902404591348","0.589062099752645","0.528303850952","0.56093136160095","0.483291774524","0.419010178844","0.58851682437945","0.591902757912681","0.4655041996248819","0.6291161119136"
"INTL.4411-1-BEL-QBTU.A","        Coal (quad Btu)","0.16883787499226188","0.16485287743078295","0.1743649691745491","0.1623703577815998","0.16793090986844417","0.16543284603697384","0.14884426530696518","0.11500249527257128","0.0638511408822014","0.0479055585219262","0.026217727748925272","0.016044439568357743","0.005516857769561495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-BEL-QBTU.A","        Natural gas (quad Btu)","0.0014756","0.0011781","0.0011594","0.0006444","0.0013936","0.0014938","0.0009693","0.001059","0.0006288","0.0005015","0.00042252","0.000363156","0.000209668","0.0001687122","0.00004616","0","0.00007522095","0","0","0","0.00006067117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BEL-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-BEL-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.12956522183911","0.13380565871086","0.15993771865762","0.2442190258098","0.281318312","0.345336836","0.395393388","0.422422976","0.43388531","0.415377024","0.431530694","0.43323169","0.440804431","0.424857369","0.413055133","0.421087495128","0.439651237589","0.47869931859","0.468369883606","0.498023544446","0.492126633569","0.477170278792","0.486964286552","0.485856540991","0.489457483226","0.497034032635","0.496805108834","0.519475593393","0.503448769179","0.54598986573725","0.56902404591348","0.589062099752645","0.528303850952","0.56093136160095","0.483291774524","0.419010178844","0.58851682437945","0.591902757912681","0.4655041996248819","0.6291161119136"
"INTL.4417-1-BEL-QBTU.A","            Nuclear (quad Btu)","0.123758328","0.126979848","0.15393712","0.238548736","0.275398832","0.339277576","0.387120156","0.412670792","0.424325286","0.405821312","0.421201508","0.422367814","0.428228559","0.413166963","0.400325189","0.406795063128","0.426271277589","0.46635231224","0.454092961936","0.482152792446","0.473693426569","0.455915297792","0.465855311552","0.466052040991","0.465379019226","0.469406795635","0.458835176834","0.474770261393","0.448946933979","0.46552397776","0.473475988768","0.475691783502","0.398263217984","0.42071056468295","0.332307085014","0.257042543325","0.42897837821145","0.415497762612681","0.2808706190248819","0.4276856587136"
"INTL.4418-1-BEL-QBTU.A","            Renewables and other (quad Btu)","0.00580689383911","0.00682581071086","0.00600059865762","0.0056702898098","0.00591948","0.00605926","0.008273232","0.009752184","0.009560024","0.009555712","0.010329186","0.010863876","0.012575872","0.011690406","0.012729944","0.014292432","0.01337996","0.01234700635","0.01427692167","0.015870752","0.018433207","0.021254981","0.021108975","0.0198045","0.024078464","0.027627237","0.037969932","0.044705332","0.0545018352","0.08046588797725","0.09554805714548","0.113370316250645","0.130040632968","0.140220796918","0.15098468951","0.161967635519","0.159538446168","0.1764049953","0.1846335806","0.2014304532"
"INTL.44-2-BEL-QBTU.A","    Consumption (quad Btu)","2.1220771988502376","1.995879730374533","1.8665767173456584","1.8345521740626487","1.8752097748045846","1.9486950884181231","2.0275718898921036","2.0917549851950006","2.1474325724264327","2.1599877435470187","2.214528615016101","2.2928805259158307","2.2958223116373033","2.262325191555522","2.407032773058903","2.4430737313589126","2.5842686661925223","2.5967589111997196","2.6599511246363776","2.642281642106712","2.7029245147401046","2.697638302856763","2.6830381779872323","2.7692957041482287","2.8063718891283416","2.7795220113474763","2.7719939404196103","2.784362000472983","2.8704374925573473","2.619021057433239","2.819519649630932","2.6339261268578937","2.5599188291898547","2.6370115120014206","2.4629634569439216","2.4951188853321082","2.64644649681668","2.6606348470691246","2.6817063455266656","2.691700690799962"
"INTL.4411-2-BEL-QBTU.A","        Coal (quad Btu)","0.4636281793145481","0.4575637991692998","0.44840088548844087","0.4098551652068625","0.455290636447587","0.4304000014062028","0.38542160494867417","0.3961978417860205","0.41127964352024854","0.42936415757453783","0.450185904359064","0.4263405819777432","0.39191482891114254","0.3651024985994448","0.37269470756710904","0.35664005885535516","0.34627580404066244","0.32019203427904963","0.3062723074990226","0.2687826012263933","0.28342933546076426","0.26933573333813965","0.24616134993971414","0.23019642282088715","0.2155622629468116","0.20504582679228248","0.19928005392535691","0.18221270539256076","0.1597294823919202","0.12371086368790828","0.15422654686997708","0.1447168565936598","0.1446807990141837","0.1436671052122254","0.12723343875854531","0.11680243502811181","0.10428235170435497","0.10049604450728394","0.10079690465088138","0.10127543459876202"
"INTL.4413-2-BEL-QBTU.A","        Natural gas (quad Btu)","0.395115","0.363165","0.30033","0.316305","0.32589","0.32589","0.28968","0.32376","0.318435","0.35358","0.36274965","0.3851192","0.3969064","0.41653655","0.42589095","0.47116412","0.524703736725","0.5005202013","0.5512191216","0.5868738519","0.589845079425","0.582322984425","0.600150349575","0.639378075","0.6515638689","0.64050638925","0.659274016275","0.6642009885","0.6596877315","0.6661567332","0.7447077509240849","0.6369406653397761","0.6350727277035371","0.6394075898019144","0.560064367358544","0.6126960477679871","0.62288610905623","0.62996552005649","0.6482169701517798","0.6497186492198658"
"INTL.4415-2-BEL-QBTU.A","        Petroleum and other liquids (quad Btu)","1.12837983","1.031169895","0.955138205","0.870128975","0.813053147349768","0.852212849048665","0.959582871705075","0.9643301763899","0.99490406411562","0.97529988496786","0.98548123408053","1.053178479507365","1.069960038704472","1.05329175055487","1.163616094709875","1.15980596985629","1.251783807981036","1.281523313721435","1.305179364806065","1.26542319365983","1.298991624928926","1.31344308957292","1.319759315504255","1.38875615054056","1.4175654835224","1.411576401940075","1.385216672181035","1.39198850030891","1.490264700819168","1.310612122459625","1.379923425036985","1.284212876482205","1.251333911490858","1.286751518780905","1.261412976906355","1.29465145819914","1.324669914926334","1.335104210862255","1.4231031453477","1.3292975372285"
"INTL.4419-2-BEL-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.13495418953568958","0.1439810362052332","0.1627076268572176","0.23826303385578623","0.2809759910072296","0.3401922379632554","0.39288741323835424","0.4074669670190799","0.42281386479056404","0.4017437010046208","0.4161118265765073","0.4282422644307223","0.4370410440216887","0.4273943924012072","0.4448310207819192","0.4554635826472675","0.46150531744582374","0.49452336189923474","0.49728033073128985","0.5212019953204885","0.5306584749254145","0.5325364955207035","0.5169671629682632","0.5109650557867816","0.5216802737591298","0.5223933933651187","0.5282231980382184","0.5459598062715125","0.5607555778462588","0.5185413380857059","0.5406619267998848","0.5680557284422527","0.528831390981276","0.5671852982063756","0.5142526739204774","0.47096894433686926","0.5946081211297609","0.5950690716430959","0.5095893253763045","0.6114090697528344"
"INTL.4417-2-BEL-QBTU.A","            Nuclear (quad Btu)","0.123758328","0.126979848","0.15393712","0.238548736","0.275398832","0.339277576","0.387120156","0.412670792","0.424325286","0.405821312","0.421201508","0.422367814","0.428228559","0.413166963","0.400325189","0.406795063128","0.426271277589","0.46635231224","0.454092961936","0.482152792446","0.473693426569","0.455915297792","0.465855311552","0.466052040991","0.465379019226","0.469406795635","0.458835176834","0.474770261393","0.448946933979","0.46552397776","0.473475988768","0.475691783502","0.398263217984","0.42071056468295","0.332307085014","0.257042543325","0.42897837821145","0.415497762612681","0.2808706190248819","0.4276856587136"
"INTL.4418-2-BEL-QBTU.A","            Renewables and other (quad Btu)","0.011195861535689577","0.0170011882052332","0.008770506857217598","-0.00028570214421377193","0.0055771590072295745","0.0009146619632553593","0.005767257238354251","-0.005203824980920057","-0.0015114212094359527","-0.004077610995379206","-0.0050896814234927","0.005874450430722274","0.008812485021688724","0.014227429401207208","0.044505831781919226","0.04866851951926747","0.03523403985682375","0.02817104965923475","0.04318736879528984","0.03904920287448845","0.05696504835641451","0.07662119772870342","0.05111185141626313","0.04491301479578161","0.056301254533129855","0.05298659773011867","0.06938802120421839","0.07118954487851248","0.11180864386725888","0.05301736032570591","0.06718593803188475","0.09236394494025277","0.13056817299727597","0.1464747335234256","0.18194558890647738","0.21392640101186924","0.1656297429183109","0.17957130903041482","0.22871870635142258","0.1837234110392344"
"","Belize","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-BLZ-QBTU.A","    Production (quad Btu)","0.0004155201316","0.0004181201048","0.0004181601852","0.000420800728","0.0004176","0.00041788","0.00041784","0.00041676","0.00041296","0.00041728","0.00041608","0.00041744","0.00041368","0.00041236","0.00041264","0.00082496","0.001034","0.001103004","0.0010727244","0.0011780352","0.0011241502","0.001101229142","0.001072671639","0.00078320925","0.00081545264","0.000827667225","0.006663685649","0.008206171106","0.009525630533","0.010325618472","0.012007260063","0.011351633493","0.008774480123","0.007745298016","0.007043331245","0.006905321094","0.007041595032","0.007135329542","0.00706521034","0.005366501693122697"
"INTL.4411-1-BLZ-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-BLZ-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BLZ-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004720226222","0.006272831054","0.007361209287","0.008342386472","0.008671683663","0.008057890061","0.005900543447","0.004539407524","0.003680395535","0.0035726044","0.0035645838","0.0035548445","0.0035548445","0.001514291753122697"
"INTL.4419-1-BLZ-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.0004155201316","0.0004181201048","0.0004181601852","0.000420800728","0.0004176","0.00041788","0.00041784","0.00041676","0.00041296","0.00041728","0.00041608","0.00041744","0.00041368","0.00041236","0.00041264","0.00082496","0.001034","0.001103004","0.0010727244","0.0011780352","0.0011241502","0.001101229142","0.001072671639","0.00078320925","0.00081545264","0.000827667225","0.001943459427","0.001933340052","0.002164421246","0.001983232","0.0033355764","0.003293743432","0.002873936676","0.003205890492","0.00336293571","0.003332716694","0.003477011232","0.003580485042","0.00351036584","0.00385220994"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-BLZ-QBTU.A","            Renewables and other (quad Btu)","0.0004155201316","0.0004181201048","0.0004181601852","0.000420800728","0.0004176","0.00041788","0.00041784","0.00041676","0.00041296","0.00041728","0.00041608","0.00041744","0.00041368","0.00041236","0.00041264","0.00082496","0.001034","0.001103004","0.0010727244","0.0011780352","0.0011241502","0.001101229142","0.001072671639","0.00078320925","0.00081545264","0.000827667225","0.001943459427","0.001933340052","0.002164421246","0.001983232","0.0033355764","0.003293743432","0.002873936676","0.003205890492","0.00336293571","0.003332716694","0.003477011232","0.003580485042","0.00351036584","0.00385220994"
"INTL.44-2-BLZ-QBTU.A","    Consumption (quad Btu)","0.003592158580565536","0.003388081769535155","0.00319012440568182","0.00319276494848182","0.003395698546008402","0.003387841664735155","0.004124253159","0.00337543905","0.0025837545682","0.00371716423645","0.0048903824147","0.0055403460642","0.00464405034838","0.0046320385242","0.0044197060242","0.0054659580242","0.00488211028598","0.00754102785115","0.00741612751995","0.00771318904","0.0082350961389","0.009064906307349994","0.008772186272480003","0.008606016657659995","0.00829145825869001","0.008878278691109767","0.010213777015319772","0.009637113888049992","0.009320195763713754","0.009713310699187757","0.011532268006602179","0.010059824104228557","0.01045129521558126","0.011389000555408209","0.011326895238163619","0.01252257650527136","0.012537249632","0.0139321604777841","0.012445157073292771","0.01231647134"
"INTL.4411-2-BLZ-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-BLZ-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-2-BLZ-QBTU.A","        Petroleum and other liquids (quad Btu)","0.003176638448965536","0.002969961664735155","0.00277196422048182","0.00277196422048182","0.002978098546008402","0.002969961664735155","0.003706413159","0.00295867905","0.0021707945682","0.00329988423645","0.0044743024147","0.0051229060642","0.00423037034838","0.0042196785242","0.0040070660242","0.0046409980242","0.00384811028598","0.00643802385115","0.00634340311995","0.00653515384","0.007110945938900001","0.007421169165349994","0.007081942633480004","0.007177939407659995","0.00667077361869001","0.007183963466109767","0.0075537975883197715","0.006936073836049992","0.006309598517713754","0.006993086699187757","0.00765077160660218","0.006182628672228557","0.00676530253958126","0.00738470206340821","0.007168963528163618","0.00831979981127136","0.0082311224","0.009566915435784099","0.008132971233292772","0.0076453814"
"INTL.4419-2-BLZ-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.0004155201316","0.0004181201048","0.0004181601852","0.000420800728","0.0004176","0.00041788","0.00041784","0.00041676","0.00041296","0.00041728","0.00041608","0.00041744","0.00041368","0.00041236","0.00041264","0.00082496","0.001034","0.001103004","0.0010727244","0.0011780352","0.0011241502","0.001643737142","0.001690243639","0.00142807725","0.00162068464","0.001694315225","0.002659979427","0.002701040052","0.003010597246","0.002720224","0.0038814964","0.003877195432","0.003685992676","0.004004298492","0.00415793171","0.004202776694","0.004306127232","0.004365245042","0.00431218584","0.00467108994"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BLZ-QBTU.A","            Renewables and other (quad Btu)","0.0004155201316","0.0004181201048","0.0004181601852","0.000420800728","0.0004176","0.00041788","0.00041784","0.00041676","0.00041296","0.00041728","0.00041608","0.00041744","0.00041368","0.00041236","0.00041264","0.00082496","0.001034","0.001103004","0.0010727244","0.0011780352","0.0011241502","0.001643737142","0.001690243639","0.00142807725","0.00162068464","0.001694315225","0.002659979427","0.002701040052","0.003010597246","0.002720224","0.0038814964","0.003877195432","0.003685992676","0.004004298492","0.00415793171","0.004202776694","0.004306127232","0.004365245042","0.00431218584","0.00467108994"
"","Benin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
